sample_3__70identity_SARS_CoV_2,sample_3__70identity_SARS_CoV_2_1.fastq.gz,sample_3__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_4__70identity_SARS_CoV_2,sample_4__70identity_SARS_CoV_2_1.fastq.gz,sample_4__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_5__70identity_SARS_CoV_2,sample_5__70identity_SARS_CoV_2_1.fastq.gz,sample_5__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_6__70identity_SARS_CoV_2,sample_6__70identity_SARS_CoV_2_1.fastq.gz,sample_6__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_7__70identity_SARS_CoV_2,sample_7__70identity_SARS_CoV_2_1.fastq.gz,sample_7__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_8__70identity_SARS_CoV_2,sample_8__70identity_SARS_CoV_2_1.fastq.gz,sample_8__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_9__70identity_SARS_CoV_2,sample_9__70identity_SARS_CoV_2_1.fastq.gz,sample_9__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_10__70identity_SARS_CoV_2,sample_10__70identity_SARS_CoV_2_1.fastq.gz,sample_10__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_11__70identity_SARS_CoV_2,sample_11__70identity_SARS_CoV_2_1.fastq.gz,sample_11__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_12__70identity_SARS_CoV_2,sample_12__70identity_SARS_CoV_2_1.fastq.gz,sample_12__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_13__70identity_SARS_CoV_2,sample_13__70identity_SARS_CoV_2_1.fastq.gz,sample_13__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_14__70identity_SARS_CoV_2,sample_14__70identity_SARS_CoV_2_1.fastq.gz,sample_14__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_15__70identity_SARS_CoV_2,sample_15__70identity_SARS_CoV_2_1.fastq.gz,sample_15__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_16__70identity_SARS_CoV_2,sample_16__70identity_SARS_CoV_2_1.fastq.gz,sample_16__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_17__70identity_SARS_CoV_2,sample_17__70identity_SARS_CoV_2_1.fastq.gz,sample_17__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_18__70identity_SARS_CoV_2,sample_18__70identity_SARS_CoV_2_1.fastq.gz,sample_18__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_19__70identity_SARS_CoV_2,sample_19__70identity_SARS_CoV_2_1.fastq.gz,sample_19__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_20__70identity_SARS_CoV_2,sample_20__70identity_SARS_CoV_2_1.fastq.gz,sample_20__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_21__70identity_SARS_CoV_2,sample_21__70identity_SARS_CoV_2_1.fastq.gz,sample_21__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_22__70identity_SARS_CoV_2,sample_22__70identity_SARS_CoV_2_1.fastq.gz,sample_22__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_23__70identity_SARS_CoV_2,sample_23__70identity_SARS_CoV_2_1.fastq.gz,sample_23__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_24__70identity_SARS_CoV_2,sample_24__70identity_SARS_CoV_2_1.fastq.gz,sample_24__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_25__70identity_SARS_CoV_2,sample_25__70identity_SARS_CoV_2_1.fastq.gz,sample_25__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_26__70identity_SARS_CoV_2,sample_26__70identity_SARS_CoV_2_1.fastq.gz,sample_26__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_27__70identity_SARS_CoV_2,sample_27__70identity_SARS_CoV_2_1.fastq.gz,sample_27__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_28__70identity_SARS_CoV_2,sample_28__70identity_SARS_CoV_2_1.fastq.gz,sample_28__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_29__70identity_SARS_CoV_2,sample_29__70identity_SARS_CoV_2_1.fastq.gz,sample_29__70identity_SARS_CoV_2_2.fastq.gz,illumina
sample_30__70identity_SARS_CoV_2,sample_30__70identity_SARS_CoV_2_1.fastq.gz,sample_30__70identity_SARS_CoV_2_2.fastq.gz,illumina
